year,state,state_po,county,FIPS,candidate,party,candidatevotes,totalvotes,percent_votes
2008,Nevada,NV,Douglas,32005,Other,,584.0,25904,0.022544780728844967
2008,Nevada,NV,Elko,32007,Barack Obama,democrat,4541.0,16019,0.28347587240152317
2008,Nevada,NV,Elko,32007,John McCain,republican,10969.0,16019,0.6847493601348399
2008,Nevada,NV,Elko,32007,Other,,509.0,16019,0.03177476746363693
2008,Nevada,NV,Esmeralda,32009,Barack Obama,democrat,104.0,439,0.23690205011389523
2008,Nevada,NV,Esmeralda,32009,John McCain,republican,303.0,439,0.6902050113895216
2008,Nevada,NV,Esmeralda,32009,Other,,32.0,439,0.07289293849658314
2008,Nevada,NV,Eureka,32011,Barack Obama,democrat,144.0,745,0.19328859060402684
2008,Nevada,NV,Eureka,32011,John McCain,republican,564.0,745,0.7570469798657719
2008,Nevada,NV,Eureka,32011,Other,,37.0,745,0.049664429530201344
2008,Nevada,NV,Humboldt,32013,Barack Obama,democrat,1909.0,5664,0.3370409604519774
2008,Nevada,NV,Humboldt,32013,John McCain,republican,3586.0,5664,0.6331214689265536
2008,Nevada,NV,Humboldt,32013,Other,,169.0,5664,0.029837570621468926
2008,Nevada,NV,Lander,32015,Barack Obama,democrat,577.0,2102,0.27450047573739295
2008,Nevada,NV,Lander,32015,John McCain,republican,1466.0,2102,0.6974310180780209
2008,Nevada,NV,Lander,32015,Other,,59.0,2102,0.028068506184586107
2008,Nevada,NV,Lincoln,32017,Barack Obama,democrat,518.0,2107,0.24584717607973422
2008,Nevada,NV,Lincoln,32017,John McCain,republican,1498.0,2107,0.7109634551495017
2008,Nevada,NV,Lincoln,32017,Other,,91.0,2107,0.04318936877076412
2008,Nevada,NV,Lyon,32019,Barack Obama,democrat,8405.0,21103,0.39828460408472727
2008,Nevada,NV,Lyon,32019,John McCain,republican,12154.0,21103,0.5759370705586884
2008,Nevada,NV,Lyon,32019,Other,,544.0,21103,0.02577832535658437
2008,Nevada,NV,Mineral,32021,Barack Obama,democrat,1082.0,2307,0.46900736887732986
2008,Nevada,NV,Mineral,32021,John McCain,republican,1131.0,2307,0.49024707412223667
2008,Nevada,NV,Mineral,32021,Other,,94.0,2307,0.04074555700043346
2008,Nevada,NV,Nye,32023,Barack Obama,democrat,7226.0,17491,0.4131267509004631
2008,Nevada,NV,Nye,32023,John McCain,republican,9537.0,17491,0.5452518438053856
2008,Nevada,NV,Nye,32023,Other,,728.0,17491,0.04162140529415128
2008,Nevada,NV,Pershing,32027,Barack Obama,democrat,673.0,1836,0.36655773420479304
2008,Nevada,NV,Pershing,32027,John McCain,republican,1075.0,1836,0.585511982570806
2008,Nevada,NV,Pershing,32027,Other,,88.0,1836,0.04793028322440087
2008,Nevada,NV,Storey,32029,Barack Obama,democrat,1102.0,2418,0.4557485525227461
2008,Nevada,NV,Storey,32029,John McCain,republican,1247.0,2418,0.5157154673283706
2008,Nevada,NV,Storey,32029,Other,,69.0,2418,0.028535980148883373
2008,Nevada,NV,Washoe,32031,Barack Obama,democrat,99671.0,180414,0.5524571263870874
2008,Nevada,NV,Washoe,32031,John McCain,republican,76880.0,180414,0.42613100978859736
2008,Nevada,NV,Washoe,32031,Other,,3863.0,180414,0.021411863824315185
2008,Nevada,NV,White Pine,32033,Barack Obama,democrat,1230.0,3842,0.32014575741801143
2008,Nevada,NV,White Pine,32033,John McCain,republican,2440.0,3842,0.6350858927641854
2008,Nevada,NV,White Pine,32033,Other,,172.0,3842,0.04476834981780323
2008,Nevada,NV,Carson City,32510,Barack Obama,democrat,11623.0,23680,0.49083614864864866
2008,Nevada,NV,Carson City,32510,John McCain,republican,11419.0,23680,0.48222128378378376
2008,Nevada,NV,Carson City,32510,Other,,638.0,23680,0.026942567567567566
2008,New Hampshire,NH,Belknap,33001,Barack Obama,democrat,16796.0,33614,0.49967275539953593
2008,New Hampshire,NH,Belknap,33001,John McCain,republican,16402.0,33614,0.48795144880109476
2008,New Hampshire,NH,Belknap,33001,Other,,416.0,33614,0.01237579579936931
2008,New Hampshire,NH,Carroll,33003,Barack Obama,democrat,15221.0,29056,0.5238504955947136
2008,New Hampshire,NH,Carroll,33003,John McCain,republican,13387.0,29056,0.4607310022026432
2008,New Hampshire,NH,Carroll,33003,Other,,448.0,29056,0.015418502202643172
2008,New Hampshire,NH,Cheshire,33005,Barack Obama,democrat,26971.0,42823,0.6298250939915466
2008,New Hampshire,NH,Cheshire,33005,John McCain,republican,15205.0,42823,0.3550662027415174
2008,New Hampshire,NH,Cheshire,33005,Other,,647.0,42823,0.015108703266935992
2008,New Hampshire,NH,Coos,33007,Barack Obama,democrat,9532.0,16348,0.5830682652312209
2008,New Hampshire,NH,Coos,33007,John McCain,republican,6558.0,16348,0.40114998776608757
2008,New Hampshire,NH,Coos,33007,Other,,258.0,16348,0.01578174700269146
2008,New Hampshire,NH,Grafton,33009,Barack Obama,democrat,31446.0,49890,0.6303066746843055
2008,New Hampshire,NH,Grafton,33009,John McCain,republican,17687.0,49890,0.35451994387652835
2008,New Hampshire,NH,Grafton,33009,Other,,757.0,49890,0.015173381439166165
2008,New Hampshire,NH,Hillsborough,33011,Barack Obama,democrat,104820.0,204709,0.5120439257677972
2008,New Hampshire,NH,Hillsborough,33011,John McCain,republican,97178.0,204709,0.47471288511985305
2008,New Hampshire,NH,Hillsborough,33011,Other,,2711.0,204709,0.013243189112349726
2008,New Hampshire,NH,Merrimack,33013,Barack Obama,democrat,45078.0,80106,0.562729383566774
2008,New Hampshire,NH,Merrimack,33013,John McCain,republican,34010.0,80106,0.42456245474745963
2008,New Hampshire,NH,Merrimack,33013,Other,,1018.0,80106,0.01270816168576636
2008,New Hampshire,NH,Rockingham,33015,Barack Obama,democrat,83723.0,167822,0.49887976546579116
2008,New Hampshire,NH,Rockingham,33015,John McCain,republican,81917.0,167822,0.48811836350418897
2008,New Hampshire,NH,Rockingham,33015,Other,,2182.0,167822,0.013001871030019901
2008,New Hampshire,NH,Strafford,33017,Barack Obama,democrat,37990.0,63848,0.5950068913669966
2008,New Hampshire,NH,Strafford,33017,John McCain,republican,25021.0,63848,0.39188384914171154
2008,New Hampshire,NH,Strafford,33017,Other,,837.0,63848,0.013109259491291818
2008,New Hampshire,NH,Sullivan,33019,Barack Obama,democrat,13249.0,22754,0.5822712490111629
2008,New Hampshire,NH,Sullivan,33019,John McCain,republican,9169.0,22754,0.4029621165509361
2008,New Hampshire,NH,Sullivan,33019,Other,,336.0,22754,0.014766634437901029
2008,New Jersey,NJ,Atlantic,34001,Barack Obama,democrat,67830.0,118073,0.5744751128539124
2008,New Jersey,NJ,Atlantic,34001,John McCain,republican,49902.0,118073,0.42263684330880047
2008,New Jersey,NJ,Atlantic,34001,Other,,341.0,118073,0.002888043837287102
2008,New Jersey,NJ,Bergen,34003,Barack Obama,democrat,225367.0,412638,0.5461615265680815
2008,New Jersey,NJ,Bergen,34003,John McCain,republican,186118.0,412638,0.4510442567092706
2008,New Jersey,NJ,Bergen,34003,Other,,1153.0,412638,0.0027942167226479384
2008,New Jersey,NJ,Burlington,34005,Barack Obama,democrat,131219.0,221414,0.5926409350808892
2008,New Jersey,NJ,Burlington,34005,John McCain,republican,89626.0,221414,0.4047892183872745
2008,New Jersey,NJ,Burlington,34005,Other,,569.0,221414,0.0025698465318362887
2008,New Jersey,NJ,Camden,34007,Barack Obama,democrat,159259.0,233593,0.6817798478550299
2008,New Jersey,NJ,Camden,34007,John McCain,republican,73819.0,233593,0.31601546279212134
2008,New Jersey,NJ,Camden,34007,Other,,515.0,233593,0.002204689352848758
2008,New Jersey,NJ,Cape May,34009,Barack Obama,democrat,22893.0,50381,0.45439749111768324
2008,New Jersey,NJ,Cape May,34009,John McCain,republican,27288.0,50381,0.5416327583811358
2008,New Jersey,NJ,Cape May,34009,Other,,200.0,50381,0.0039697505011810005
2008,New Jersey,NJ,Cumberland,34011,Barack Obama,democrat,34919.0,57484,0.6074559877531139
2008,New Jersey,NJ,Cumberland,34011,John McCain,republican,22360.0,57484,0.3889778025189618
2008,New Jersey,NJ,Cumberland,34011,Other,,205.0,57484,0.003566209727924292
2008,New Jersey,NJ,Essex,34013,Barack Obama,democrat,240306.0,315004,0.762866503282498
2008,New Jersey,NJ,Essex,34013,John McCain,republican,74063.0,315004,0.23511764929969142
2008,New Jersey,NJ,Essex,34013,Other,,635.0,315004,0.0020158474178105677
2008,New Jersey,NJ,Gloucester,34015,Barack Obama,democrat,77267.0,137982,0.5599788378194257
2008,New Jersey,NJ,Gloucester,34015,John McCain,republican,60315.0,137982,0.4371222333347828
2008,New Jersey,NJ,Gloucester,34015,Other,,400.0,137982,0.00289892884579148
2008,New Jersey,NJ,Hudson,34017,Barack Obama,democrat,154140.0,210148,0.7334830690751281
2008,New Jersey,NJ,Hudson,34017,John McCain,republican,55360.0,210148,0.26343338980147324
2008,New Jersey,NJ,Hudson,34017,Other,,648.0,210148,0.0030835411233987474
2008,New Jersey,NJ,Hunterdon,34019,Barack Obama,democrat,29776.0,69099,0.43091795829172636
2008,New Jersey,NJ,Hunterdon,34019,John McCain,republican,39092.0,69099,0.5657390121419992
2008,New Jersey,NJ,Hunterdon,34019,Other,,231.0,69099,0.0033430295662744756
2008,New Jersey,NJ,Mercer,34021,Barack Obama,democrat,107926.0,158549,0.6807106951163363
2008,New Jersey,NJ,Mercer,34021,John McCain,republican,50223.0,158549,0.3167664255214476
2008,New Jersey,NJ,Mercer,34021,Other,,400.0,158549,0.0025228793622160974
2008,New Jersey,NJ,Middlesex,34023,Barack Obama,democrat,193812.0,318379,0.6087461798673908
2008,New Jersey,NJ,Middlesex,34023,John McCain,republican,123695.0,318379,0.38851494602345005
2008,New Jersey,NJ,Middlesex,34023,Other,,872.0,318379,0.0027388741091592095
2008,New Jersey,NJ,Monmouth,34025,Barack Obama,democrat,148737.0,309915,0.47992836745559264
2008,New Jersey,NJ,Monmouth,34025,John McCain,republican,160433.0,309915,0.5176677476082151
2008,New Jersey,NJ,Monmouth,34025,Other,,745.0,309915,0.0024038849361921817
2008,New Jersey,NJ,Morris,34027,Barack Obama,democrat,112275.0,245148,0.4579886435948896
2008,New Jersey,NJ,Morris,34027,John McCain,republican,132331.0,245148,0.5398004470768678
2008,New Jersey,NJ,Morris,34027,Other,,542.0,245148,0.002210909328242531
2008,New Jersey,NJ,Ocean,34029,Barack Obama,democrat,110189.0,271460,0.40591247329256613
2008,New Jersey,NJ,Ocean,34029,John McCain,republican,160677.0,271460,0.591899359021587
2008,New Jersey,NJ,Ocean,34029,Other,,594.0,271460,0.002188167685846902
2008,New Jersey,NJ,Passaic,34031,Barack Obama,democrat,113257.0,186196,0.6082676319577219
2008,New Jersey,NJ,Passaic,34031,John McCain,republican,72552.0,186196,0.3896539130808395
2008,New Jersey,NJ,Passaic,34031,Other,,387.0,186196,0.0020784549614384844
2008,New Jersey,NJ,Salem,34033,Barack Obama,democrat,16044.0,30959,0.5182337930811719
2008,New Jersey,NJ,Salem,34033,John McCain,republican,14816.0,30959,0.4785684292128299
2008,New Jersey,NJ,Salem,34033,Other,,99.0,30959,0.0031977777059982557
2008,New Jersey,NJ,Somerset,34035,Barack Obama,democrat,79321.0,149763,0.5296435034020419
2008,New Jersey,NJ,Somerset,34035,John McCain,republican,70085.0,149763,0.46797273024712377
2008,New Jersey,NJ,Somerset,34035,Other,,357.0,149763,0.002383766350834318
2008,New Jersey,NJ,Sussex,34037,Barack Obama,democrat,28840.0,73340,0.39323697845650396
2008,New Jersey,NJ,Sussex,34037,John McCain,republican,44184.0,73340,0.6024543223343333
2008,New Jersey,NJ,Sussex,34037,Other,,316.0,73340,0.004308699209162803
2008,New Jersey,NJ,Union,34039,Barack Obama,democrat,141417.0,220650,0.6409109449354181
2008,New Jersey,NJ,Union,34039,John McCain,republican,78768.0,220650,0.356981645139361
2008,New Jersey,NJ,Union,34039,Other,,465.0,220650,0.0021074099252209383
2008,New Jersey,NJ,Warren,34041,Barack Obama,democrat,20628.0,48323,0.4268774703557312
2008,New Jersey,NJ,Warren,34041,John McCain,republican,27500.0,48323,0.5690871841566127
2008,New Jersey,NJ,Warren,34041,Other,,195.0,48323,0.004035345487655982
2008,New Mexico,NM,Bernalillo,35001,Barack Obama,democrat,171556.0,285778,0.6003121303949219
2008,New Mexico,NM,Bernalillo,35001,John McCain,republican,110521.0,285778,0.3867372575915571
2008,New Mexico,NM,Bernalillo,35001,Other,,3701.0,285778,0.012950612013520985
2008,New Mexico,NM,Catron,35003,Barack Obama,democrat,664.0,2112,0.3143939393939394
2008,New Mexico,NM,Catron,35003,John McCain,republican,1398.0,2112,0.6619318181818182
2008,New Mexico,NM,Catron,35003,Other,,50.0,2112,0.023674242424242424
2008,New Mexico,NM,Chaves,35005,Barack Obama,democrat,8197.0,22112,0.3707036903039074
2008,New Mexico,NM,Chaves,35005,John McCain,republican,13651.0,22112,0.6173570911722142
2008,New Mexico,NM,Chaves,35005,Other,,264.0,22112,0.011939218523878437
2008,New Mexico,NM,Cibola,35006,Barack Obama,democrat,5827.0,9097,0.640540837638782
2008,New Mexico,NM,Cibola,35006,John McCain,republican,3131.0,9097,0.3441793998021326
2008,New Mexico,NM,Cibola,35006,Other,,139.0,9097,0.015279762559085412
2008,New Mexico,NM,Colfax,35007,Barack Obama,democrat,3490.0,6384,0.5466791979949874
2008,New Mexico,NM,Colfax,35007,John McCain,republican,2805.0,6384,0.4393796992481203
2008,New Mexico,NM,Colfax,35007,Other,,89.0,6384,0.01394110275689223
2008,New Mexico,NM,Curry,35009,Barack Obama,democrat,4670.0,14438,0.3234520016622801
2008,New Mexico,NM,Curry,35009,John McCain,republican,9599.0,14438,0.6648427760077573
2008,New Mexico,NM,Curry,35009,Other,,169.0,14438,0.011705222329962598
2008,New Mexico,NM,De Baca,35011,Barack Obama,democrat,359.0,1044,0.3438697318007663
2008,New Mexico,NM,De Baca,35011,John McCain,republican,676.0,1044,0.6475095785440613
2008,New Mexico,NM,De Baca,35011,Other,,9.0,1044,0.008620689655172414
2008,New Mexico,NM,Dona Ana,35013,Barack Obama,democrat,40282.0,69280,0.5814376443418013
2008,New Mexico,NM,Dona Ana,35013,John McCain,republican,28068.0,69280,0.40513856812933025
2008,New Mexico,NM,Dona Ana,35013,Other,,930.0,69280,0.01342378752886836
2008,New Mexico,NM,Eddy,35015,Barack Obama,democrat,7351.0,20093,0.3658488030657443
2008,New Mexico,NM,Eddy,35015,John McCain,republican,12500.0,20093,0.6221072015129647
2008,New Mexico,NM,Eddy,35015,Other,,242.0,20093,0.012043995421290997
2008,New Mexico,NM,Grant,35017,Barack Obama,democrat,8142.0,13755,0.5919302071973828
2008,New Mexico,NM,Grant,35017,John McCain,republican,5406.0,13755,0.393020719738277
2008,New Mexico,NM,Grant,35017,Other,,207.0,13755,0.01504907306434024
2008,New Mexico,NM,Guadalupe,35019,Barack Obama,democrat,1557.0,2196,0.7090163934426229
2008,New Mexico,NM,Guadalupe,35019,John McCain,republican,620.0,2196,0.28233151183970856
2008,New Mexico,NM,Guadalupe,35019,Other,,19.0,2196,0.008652094717668488
2008,New Mexico,NM,Harding,35021,Barack Obama,democrat,260.0,626,0.41533546325878595
2008,New Mexico,NM,Harding,35021,John McCain,republican,358.0,626,0.5718849840255591
2008,New Mexico,NM,Harding,35021,Other,,8.0,626,0.012779552715654952
2008,New Mexico,NM,Hidalgo,35023,Barack Obama,democrat,993.0,1951,0.5089697590978985
2008,New Mexico,NM,Hidalgo,35023,John McCain,republican,936.0,1951,0.4797539723218862
2008,New Mexico,NM,Hidalgo,35023,Other,,22.0,1951,0.011276268580215274
2008,New Mexico,NM,Lea,35025,Barack Obama,democrat,5108.0,18645,0.27396084741217486
2008,New Mexico,NM,Lea,35025,John McCain,republican,13347.0,18645,0.7158487530168947
2008,New Mexico,NM,Lea,35025,Other,,190.0,18645,0.010190399570930545
2008,New Mexico,NM,Lincoln,35027,Barack Obama,democrat,3535.0,9696,0.3645833333333333
2008,New Mexico,NM,Lincoln,35027,John McCain,republican,6001.0,9696,0.6189150165016502
2008,New Mexico,NM,Lincoln,35027,Other,,160.0,9696,0.0165016501650165
2008,New Mexico,NM,Los Alamos,35028,Barack Obama,democrat,5824.0,11069,0.5261541241304544
2008,New Mexico,NM,Los Alamos,35028,John McCain,republican,5064.0,11069,0.4574939018881561
2008,New Mexico,NM,Los Alamos,35028,Other,,181.0,11069,0.016351973981389465
2008,New Mexico,NM,Luna,35029,Barack Obama,democrat,4311.0,8340,0.5169064748201438
2008,New Mexico,NM,Luna,35029,John McCain,republican,3870.0,8340,0.46402877697841727
2008,New Mexico,NM,Luna,35029,Other,,159.0,8340,0.019064748201438848
2008,New Mexico,NM,McKinley,35031,Barack Obama,democrat,16572.0,23207,0.7140948851639591
2008,New Mexico,NM,McKinley,35031,John McCain,republican,6382.0,23207,0.2750032317835136
2008,New Mexico,NM,McKinley,35031,Other,,253.0,23207,0.010901883052527254
2008,New Mexico,NM,Mora,35033,Barack Obama,democrat,2168.0,2760,0.7855072463768116
2008,New Mexico,NM,Mora,35033,John McCain,republican,569.0,2760,0.20615942028985507
2008,New Mexico,NM,Mora,35033,Other,,23.0,2760,0.008333333333333333
2008,New Mexico,NM,Otero,35035,Barack Obama,democrat,8610.0,21766,0.3955710741523477
2008,New Mexico,NM,Otero,35035,John McCain,republican,12806.0,21766,0.5883488008821097
2008,New Mexico,NM,Otero,35035,Other,,350.0,21766,0.016080124965542588
2008,New Mexico,NM,Quay,35037,Barack Obama,democrat,1547.0,3996,0.38713713713713716
2008,New Mexico,NM,Quay,35037,John McCain,republican,2367.0,3996,0.5923423423423423
2008,New Mexico,NM,Quay,35037,Other,,82.0,3996,0.02052052052052052
2008,New Mexico,NM,Rio Arriba,35039,Barack Obama,democrat,12703.0,16940,0.7498819362455726
2008,New Mexico,NM,Rio Arriba,35039,John McCain,republican,4086.0,16940,0.24120425029515938
2008,New Mexico,NM,Rio Arriba,35039,Other,,151.0,16940,0.008913813459268005
2008,New Mexico,NM,Roosevelt,35041,Barack Obama,democrat,2303.0,6720,0.34270833333333334
2008,New Mexico,NM,Roosevelt,35041,John McCain,republican,4311.0,6720,0.6415178571428571
2008,New Mexico,NM,Roosevelt,35041,Other,,106.0,6720,0.015773809523809523
2008,New Mexico,NM,Sandoval,35043,Barack Obama,democrat,32669.0,58630,0.5572062084257207
2008,New Mexico,NM,Sandoval,35043,John McCain,republican,25193.0,58630,0.4296946955483541
2008,New Mexico,NM,Sandoval,35043,Other,,768.0,58630,0.013099096025925294
2008,New Mexico,NM,San Juan,35045,Barack Obama,democrat,18028.0,46511,0.3876072326976414
2008,New Mexico,NM,San Juan,35045,John McCain,republican,27869.0,46511,0.5991915890864526
2008,New Mexico,NM,San Juan,35045,Other,,614.0,46511,0.013201178215905916
2008,New Mexico,NM,San Miguel,35047,Barack Obama,democrat,10320.0,12941,0.7974654199829998
2008,New Mexico,NM,San Miguel,35047,John McCain,republican,2478.0,12941,0.19148442933312726
2008,New Mexico,NM,San Miguel,35047,Other,,143.0,12941,0.011050150683872962
2008,New Mexico,NM,Santa Fe,35049,Barack Obama,democrat,55567.0,72223,0.7693809451282833
2008,New Mexico,NM,Santa Fe,35049,John McCain,republican,15807.0,72223,0.21886379685141852
2008,New Mexico,NM,Santa Fe,35049,Other,,849.0,72223,0.011755258020298243
2008,New Mexico,NM,Sierra,35051,Barack Obama,democrat,2352.0,5485,0.42880583409298084
2008,New Mexico,NM,Sierra,35051,John McCain,republican,3017.0,5485,0.5500455788514129
2008,New Mexico,NM,Sierra,35051,Other,,116.0,5485,0.0211485870556062
2008,New Mexico,NM,Socorro,35053,Barack Obama,democrat,4696.0,7895,0.5948068397720075
2008,New Mexico,NM,Socorro,35053,John McCain,republican,3032.0,7895,0.38404053198226723
2008,New Mexico,NM,Socorro,35053,Other,,167.0,7895,0.02115262824572514
2008,New Mexico,NM,Taos,35055,Barack Obama,democrat,13816.0,16886,0.8181925855738481
2008,New Mexico,NM,Taos,35055,John McCain,republican,2866.0,16886,0.1697264005685183
2008,New Mexico,NM,Taos,35055,Other,,204.0,16886,0.012081013857633542
2008,New Mexico,NM,Torrance,35057,Barack Obama,democrat,3087.0,6941,0.44474859530327043
2008,New Mexico,NM,Torrance,35057,John McCain,republican,3735.0,6941,0.5381069010229074
2008,New Mexico,NM,Torrance,35057,Other,,119.0,6941,0.017144503673822215
2008,New Mexico,NM,Union,35059,Barack Obama,democrat,492.0,1742,0.28243398392652125
2008,New Mexico,NM,Union,35059,John McCain,republican,1227.0,1742,0.7043628013777268
2008,New Mexico,NM,Union,35059,Other,,23.0,1742,0.01320321469575201
2008,New Mexico,NM,Valencia,35061,Barack Obama,democrat,15366.0,28899,0.5317139001349528
2008,New Mexico,NM,Valencia,35061,John McCain,republican,13136.0,28899,0.45454860029758815
2008,New Mexico,NM,Valencia,35061,Other,,397.0,28899,0.013737499567459082
2008,Missouri,MO,Kansas City,36000,Barack Obama,democrat,120102.0,153219,0.7838583987625556
2008,Missouri,MO,Kansas City,36000,John McCain,republican,31854.0,153219,0.20789849822802656
2008,Missouri,MO,Kansas City,36000,Other,,1263.0,153219,0.008243103009417892
2008,New York,NY,Albany,36001,Barack Obama,democrat,93937.0,147136,0.6384365484993475
2008,New York,NY,Albany,36001,John McCain,republican,50586.0,147136,0.34380437146585474
2008,New York,NY,Albany,36001,Other,,2613.0,147136,0.017759080034797738
2008,New York,NY,Allegany,36003,Barack Obama,democrat,7016.0,18368,0.3819686411149826
2008,New York,NY,Allegany,36003,John McCain,republican,11013.0,18368,0.5995753484320557
2008,New York,NY,Allegany,36003,Other,,339.0,18368,0.018456010452961674
2008,New York,NY,Bronx,36005,Barack Obama,democrat,338261.0,381286,0.8871581962096694
2008,New York,NY,Bronx,36005,John McCain,republican,41683.0,381286,0.10932213613927604
2008,New York,NY,Bronx,36005,Other,,1342.0,381286,0.003519667651054589
2008,New York,NY,Broome,36007,Barack Obama,democrat,47204.0,88718,0.5320679005387858
2008,New York,NY,Broome,36007,John McCain,republican,40077.0,88718,0.4517347099799364
2008,New York,NY,Broome,36007,Other,,1437.0,88718,0.016197389481277757
2008,New York,NY,Cattaraugus,36009,Barack Obama,democrat,14307.0,32588,0.43902663557137594
2008,New York,NY,Cattaraugus,36009,John McCain,republican,17770.0,32588,0.5452927457959985
2008,New York,NY,Cattaraugus,36009,Other,,511.0,32588,0.015680618632625508
2008,New York,NY,Cayuga,36011,Barack Obama,democrat,18128.0,33992,0.5333019534008002
2008,New York,NY,Cayuga,36011,John McCain,republican,15243.0,33992,0.4484290421275594
2008,New York,NY,Cayuga,36011,Other,,621.0,33992,0.018269004471640385
2008,New York,NY,Chautauqua,36013,Barack Obama,democrat,29129.0,58772,0.49562716940039475
2008,New York,NY,Chautauqua,36013,John McCain,republican,28579.0,58772,0.48626897161913835
2008,New York,NY,Chautauqua,36013,Other,,1064.0,58772,0.01810385898046689
2008,New York,NY,Chemung,36015,Barack Obama,democrat,18888.0,38695,0.4881250807597881
2008,New York,NY,Chemung,36015,John McCain,republican,19364.0,38695,0.5004264116810957
2008,New York,NY,Chemung,36015,Other,,443.0,38695,0.011448507559116165
2008,New York,NY,Chenango,36017,Barack Obama,democrat,10100.0,20847,0.4844821796901233
2008,New York,NY,Chenango,36017,John McCain,republican,10337.0,20847,0.49585072192641627
2008,New York,NY,Chenango,36017,Other,,410.0,20847,0.01966709838346045
2008,New York,NY,Clinton,36019,Barack Obama,democrat,20216.0,33314,0.6068319625382722
2008,New York,NY,Clinton,36019,John McCain,republican,12579.0,33314,0.37758900162094017
2008,New York,NY,Clinton,36019,Other,,519.0,33314,0.015579035840787656
2008,New York,NY,Columbia,36021,Barack Obama,democrat,17556.0,31408,0.5589658685685176
2008,New York,NY,Columbia,36021,John McCain,republican,13337.0,31408,0.4246370351502802
2008,New York,NY,Columbia,36021,Other,,515.0,31408,0.016397096281202242
2008,New York,NY,Cortland,36023,Barack Obama,democrat,11861.0,21900,0.5415981735159817
2008,New York,NY,Cortland,36023,John McCain,republican,9678.0,21900,0.4419178082191781
2008,New York,NY,Cortland,36023,Other,,361.0,21900,0.016484018264840184
2008,New York,NY,Delaware,36025,Barack Obama,democrat,9462.0,20389,0.46407376526558436
2008,New York,NY,Delaware,36025,John McCain,republican,10524.0,20389,0.5161606748737064
2008,New York,NY,Delaware,36025,Other,,403.0,20389,0.019765559860709207
2008,New York,NY,Dutchess,36027,Barack Obama,democrat,71060.0,132254,0.537299438958368
2008,New York,NY,Dutchess,36027,John McCain,republican,59628.0,132254,0.4508597093471653
2008,New York,NY,Dutchess,36027,Other,,1566.0,132254,0.011840851694466708
2008,New York,NY,Erie,36029,Barack Obama,democrat,256299.0,441985,0.5798816701924273
2008,New York,NY,Erie,36029,John McCain,republican,178815.0,441985,0.4045725533671957
2008,New York,NY,Erie,36029,Other,,6871.0,441985,0.015545776440376935
2008,New York,NY,Essex,36031,Barack Obama,democrat,10390.0,18591,0.5588725727502555
2008,New York,NY,Essex,36031,John McCain,republican,7913.0,18591,0.42563606045936203
2008,New York,NY,Essex,36031,Other,,288.0,18591,0.015491366790382443
2008,New York,NY,Franklin,36033,Barack Obama,democrat,10571.0,17496,0.6041952446273434
2008,New York,NY,Franklin,36033,John McCain,republican,6676.0,17496,0.381572930955647
2008,New York,NY,Franklin,36033,Other,,249.0,17496,0.014231824417009603
2008,New York,NY,Fulton,36035,Barack Obama,democrat,9695.0,21805,0.4446227929373997
2008,New York,NY,Fulton,36035,John McCain,republican,11709.0,21805,0.536986929603302
2008,New York,NY,Fulton,36035,Other,,401.0,21805,0.018390277459298325
2008,New York,NY,Genesee,36037,Barack Obama,democrat,10762.0,26866,0.4005806595697164
2008,New York,NY,Genesee,36037,John McCain,republican,15705.0,26866,0.5845678552817688
2008,New York,NY,Genesee,36037,Other,,399.0,26866,0.01485148514851485
2008,New York,NY,Greene,36039,Barack Obama,democrat,9850.0,22315,0.4414071252520726
2008,New York,NY,Greene,36039,John McCain,republican,12059.0,22315,0.540398834864441
2008,New York,NY,Greene,36039,Other,,406.0,22315,0.018194039883486442
2008,New York,NY,Hamilton,36041,Barack Obama,democrat,1225.0,3411,0.35913221929053063
2008,New York,NY,Hamilton,36041,John McCain,republican,2141.0,3411,0.6276751685722662
2008,New York,NY,Hamilton,36041,Other,,45.0,3411,0.013192612137203167
2008,New York,NY,Herkimer,36043,Barack Obama,democrat,12094.0,27184,0.44489405532666276
2008,New York,NY,Herkimer,36043,John McCain,republican,14619.0,27184,0.5377795762213067
2008,New York,NY,Herkimer,36043,Other,,471.0,27184,0.017326368452030606
2008,New York,NY,Jefferson,36045,Barack Obama,democrat,18166.0,38847,0.46762941797307384
2008,New York,NY,Jefferson,36045,John McCain,republican,20219.0,38847,0.5204777717713079
2008,New York,NY,Jefferson,36045,Other,,462.0,38847,0.011892810255618195
2008,New York,NY,Kings,36047,Barack Obama,democrat,603525.0,759671,0.794455757821478
2008,New York,NY,Kings,36047,John McCain,republican,151872.0,759671,0.19991812245037655
2008,New York,NY,Kings,36047,Other,,4274.0,759671,0.005626119728145473
2008,New York,NY,Lewis,36049,Barack Obama,democrat,4986.0,11129,0.4480186899092461
2008,New York,NY,Lewis,36049,John McCain,republican,5969.0,11129,0.5363464821637164
2008,New York,NY,Lewis,36049,Other,,174.0,11129,0.015634827927037468
2008,New York,NY,Livingston,36051,Barack Obama,democrat,13655.0,30127,0.4532479171507286
2008,New York,NY,Livingston,36051,John McCain,republican,16030.0,30127,0.5320808577023932
2008,New York,NY,Livingston,36051,Other,,442.0,30127,0.014671225146878216
2008,New York,NY,Madison,36053,Barack Obama,democrat,14692.0,29778,0.4933843777285244
2008,New York,NY,Madison,36053,John McCain,republican,14434.0,29778,0.4847202632816173
