year,state,state_po,county,FIPS,candidate,party,candidatevotes,totalvotes,percent_votes
2000,New York,NY,Cortland,36023,Ralph Nader,green,943.0,20723,0.04550499445061043
2000,New York,NY,Cortland,36023,Other,,232.0,20723,0.011195290257202143
2000,New York,NY,Delaware,36025,Al Gore,democrat,8450.0,20175,0.4188351920693928
2000,New York,NY,Delaware,36025,George W. Bush,republican,10662.0,20175,0.5284758364312268
2000,New York,NY,Delaware,36025,Ralph Nader,green,833.0,20175,0.04128872366790583
2000,New York,NY,Delaware,36025,Other,,230.0,20175,0.011400247831474598
2000,New York,NY,Dutchess,36027,Al Gore,democrat,52390.0,111762,0.4687639806016356
2000,New York,NY,Dutchess,36027,George W. Bush,republican,52669.0,111762,0.47126035682969164
2000,New York,NY,Dutchess,36027,Ralph Nader,green,5553.0,111762,0.04968593976485747
2000,New York,NY,Dutchess,36027,Other,,1150.0,111762,0.01028972280381525
2000,New York,NY,Erie,36029,Al Gore,democrat,240176.0,424654,0.5655804490243822
2000,New York,NY,Erie,36029,George W. Bush,republican,160176.0,424654,0.37719178437033446
2000,New York,NY,Erie,36029,Ralph Nader,green,18166.0,424654,0.042778356026317896
2000,New York,NY,Erie,36029,Other,,6136.0,424654,0.014449410578965463
2000,New York,NY,Essex,36031,Al Gore,democrat,7927.0,17932,0.4420588891367388
2000,New York,NY,Essex,36031,George W. Bush,republican,8822.0,17932,0.49196966317198304
2000,New York,NY,Essex,36031,Ralph Nader,green,848.0,17932,0.04728976132054428
2000,New York,NY,Essex,36031,Other,,335.0,17932,0.018681686370733884
2000,New York,NY,Franklin,36033,Al Gore,democrat,8870.0,17447,0.508396859058864
2000,New York,NY,Franklin,36033,George W. Bush,republican,7643.0,17447,0.4380695821631226
2000,New York,NY,Franklin,36033,Ralph Nader,green,658.0,17447,0.03771422020977819
2000,New York,NY,Franklin,36033,Other,,276.0,17447,0.015819338568235225
2000,New York,NY,Fulton,36035,Al Gore,democrat,9314.0,21671,0.4297909648839463
2000,New York,NY,Fulton,36035,George W. Bush,republican,11434.0,21671,0.5276175534123945
2000,New York,NY,Fulton,36035,Ralph Nader,green,668.0,21671,0.030824604309907248
2000,New York,NY,Fulton,36035,Other,,255.0,21671,0.011766877393752019
2000,New York,NY,Genesee,36037,Al Gore,democrat,10191.0,26069,0.3909240860792512
2000,New York,NY,Genesee,36037,George W. Bush,republican,14459.0,26069,0.5546434462388278
2000,New York,NY,Genesee,36037,Ralph Nader,green,924.0,26069,0.03544439756032069
2000,New York,NY,Genesee,36037,Other,,495.0,26069,0.018988070121600368
2000,New York,NY,Greene,36039,Al Gore,democrat,8480.0,21094,0.4020100502512563
2000,New York,NY,Greene,36039,George W. Bush,republican,11332.0,21094,0.5372143737555704
2000,New York,NY,Greene,36039,Ralph Nader,green,924.0,21094,0.043803925286811415
2000,New York,NY,Greene,36039,Other,,358.0,21094,0.016971650706361998
2000,New York,NY,Hamilton,36041,Al Gore,democrat,1114.0,3682,0.3025529603476372
2000,New York,NY,Hamilton,36041,George W. Bush,republican,2388.0,3682,0.6485605649103748
2000,New York,NY,Hamilton,36041,Ralph Nader,green,133.0,3682,0.03612167300380228
2000,New York,NY,Hamilton,36041,Other,,47.0,3682,0.012764801738185769
2000,New York,NY,Herkimer,36043,Al Gore,democrat,12224.0,27705,0.4412199963905432
2000,New York,NY,Herkimer,36043,George W. Bush,republican,14147.0,27705,0.5106298502075438
2000,New York,NY,Herkimer,36043,Ralph Nader,green,969.0,27705,0.034975636166756904
2000,New York,NY,Herkimer,36043,Other,,365.0,27705,0.013174517235156108
2000,New York,NY,Jefferson,36045,Al Gore,democrat,16799.0,36418,0.46128288209127355
2000,New York,NY,Jefferson,36045,George W. Bush,republican,18192.0,36418,0.49953319786918554
2000,New York,NY,Jefferson,36045,Ralph Nader,green,1029.0,36418,0.02825525838870888
2000,New York,NY,Jefferson,36045,Other,,398.0,36418,0.010928661650832006
2000,New York,NY,Kings,36047,Al Gore,democrat,497468.0,617105,0.8061318576255256
2000,New York,NY,Kings,36047,George W. Bush,republican,96605.0,617105,0.156545482535387
2000,New York,NY,Kings,36047,Ralph Nader,green,19977.0,617105,0.032372124678944424
2000,New York,NY,Kings,36047,Other,,3055.0,617105,0.004950535160142926
2000,New York,NY,Lewis,36049,Al Gore,democrat,4333.0,10923,0.3966858921541701
2000,New York,NY,Lewis,36049,George W. Bush,republican,6103.0,10923,0.5587292868259636
2000,New York,NY,Lewis,36049,Ralph Nader,green,324.0,10923,0.029662180719582532
2000,New York,NY,Lewis,36049,Other,,163.0,10923,0.014922640300283806
2000,New York,NY,Livingston,36051,Al Gore,democrat,10476.0,27223,0.3848216581567057
2000,New York,NY,Livingston,36051,George W. Bush,republican,15244.0,27223,0.5599676743929766
2000,New York,NY,Livingston,36051,Ralph Nader,green,1053.0,27223,0.038680527495132795
2000,New York,NY,Livingston,36051,Other,,450.0,27223,0.016530139955184955
2000,New York,NY,Madison,36053,Al Gore,democrat,12017.0,28366,0.42364097863639566
2000,New York,NY,Madison,36053,George W. Bush,republican,14879.0,28366,0.5245364168370584
2000,New York,NY,Madison,36053,Ralph Nader,green,1092.0,28366,0.0384967919340055
2000,New York,NY,Madison,36053,Other,,378.0,28366,0.013325812592540365
2000,New York,NY,Monroe,36055,Al Gore,democrat,161743.0,317762,0.5090067408941283
2000,New York,NY,Monroe,36055,George W. Bush,republican,141266.0,317762,0.44456542947237243
2000,New York,NY,Monroe,36055,Ralph Nader,green,11520.0,317762,0.03625354825309508
2000,New York,NY,Monroe,36055,Other,,3233.0,317762,0.010174281380404201
2000,New York,NY,Montgomery,36057,Al Gore,democrat,10249.0,20809,0.4925272718535249
2000,New York,NY,Montgomery,36057,George W. Bush,republican,9765.0,20809,0.4692681051468115
2000,New York,NY,Montgomery,36057,Ralph Nader,green,487.0,20809,0.023403335095391418
2000,New York,NY,Montgomery,36057,Other,,308.0,20809,0.01480128790427219
2000,New York,NY,Nassau,36059,Al Gore,democrat,341610.0,589707,0.5792876801530251
2000,New York,NY,Nassau,36059,George W. Bush,republican,226954.0,589707,0.38485892146438827
2000,New York,NY,Nassau,36059,Ralph Nader,green,14780.0,589707,0.025063294144380174
2000,New York,NY,Nassau,36059,Other,,6363.0,589707,0.010790104238206432
2000,New York,NY,New York,36061,Al Gore,democrat,449300.0,563232,0.7977174592352707
2000,New York,NY,New York,36061,George W. Bush,republican,79921.0,563232,0.1418971223225953
2000,New York,NY,New York,36061,Ralph Nader,green,30923.0,563232,0.05490277541048804
2000,New York,NY,New York,36061,Other,,3088.0,563232,0.0054826430316459295
2000,New York,NY,Niagara,36063,Al Gore,democrat,47781.0,93257,0.512358321627331
2000,New York,NY,Niagara,36063,George W. Bush,republican,40952.0,93257,0.4391305746485519
2000,New York,NY,Niagara,36063,Ralph Nader,green,3257.0,93257,0.03492499222578466
2000,New York,NY,Niagara,36063,Other,,1267.0,93257,0.013586111498332564
2000,New York,NY,Oneida,36065,Al Gore,democrat,43933.0,95996,0.4576544856035668
2000,New York,NY,Oneida,36065,George W. Bush,republican,47603.0,95996,0.49588524521855076
2000,New York,NY,Oneida,36065,Ralph Nader,green,3160.0,95996,0.03291803825159382
2000,New York,NY,Oneida,36065,Other,,1300.0,95996,0.013542230926288595
2000,New York,NY,Onondaga,36067,Al Gore,democrat,109896.0,203629,0.5396873726237422
2000,New York,NY,Onondaga,36067,George W. Bush,republican,83678.0,203629,0.41093360965284903
2000,New York,NY,Onondaga,36067,Ralph Nader,green,7670.0,203629,0.03766654062044208
2000,New York,NY,Onondaga,36067,Other,,2385.0,203629,0.01171247710296667
2000,New York,NY,Ontario,36069,Al Gore,democrat,19761.0,45948,0.43007312614259596
2000,New York,NY,Ontario,36069,George W. Bush,republican,23885.0,45948,0.5198267606859929
2000,New York,NY,Ontario,36069,Ralph Nader,green,1793.0,45948,0.0390223731174371
2000,New York,NY,Ontario,36069,Other,,509.0,45948,0.011077740053974057
2000,New York,NY,Orange,36071,Al Gore,democrat,58170.0,126549,0.45966384562501483
2000,New York,NY,Orange,36071,George W. Bush,republican,62852.0,126549,0.49666137227477103
2000,New York,NY,Orange,36071,Ralph Nader,green,4192.0,126549,0.03312550869623624
2000,New York,NY,Orange,36071,Other,,1335.0,126549,0.010549273403977906
2000,New York,NY,Orleans,36073,Al Gore,democrat,5991.0,15843,0.37814807801552736
2000,New York,NY,Orleans,36073,George W. Bush,republican,9202.0,15843,0.5808243388247175
2000,New York,NY,Orleans,36073,Ralph Nader,green,474.0,15843,0.029918576027267562
2000,New York,NY,Orleans,36073,Other,,176.0,15843,0.011109007132487534
2000,New York,NY,Oswego,36075,Al Gore,democrat,22857.0,48473,0.4715408577971242
2000,New York,NY,Oswego,36075,George W. Bush,republican,23249.0,48473,0.4796278340519464
2000,New York,NY,Oswego,36075,Ralph Nader,green,1699.0,48473,0.035050440451385306
2000,New York,NY,Oswego,36075,Other,,668.0,48473,0.013780867699544076
2000,New York,NY,Otsego,36077,Al Gore,democrat,11460.0,25358,0.4519283855193627
2000,New York,NY,Otsego,36077,George W. Bush,republican,12219.0,25358,0.48185976812051423
2000,New York,NY,Otsego,36077,Ralph Nader,green,1419.0,25358,0.05595867181954413
2000,New York,NY,Otsego,36077,Other,,260.0,25358,0.01025317454057891
2000,New York,NY,Putnam,36079,Al Gore,democrat,18525.0,42547,0.43540085082379487
2000,New York,NY,Putnam,36079,George W. Bush,republican,21853.0,42547,0.5136202317437187
2000,New York,NY,Putnam,36079,Ralph Nader,green,1730.0,42547,0.04066091616330176
2000,New York,NY,Putnam,36079,Other,,439.0,42547,0.010318001269184666
2000,New York,NY,Queens,36081,Al Gore,democrat,416967.0,555930,0.7500350763585344
2000,New York,NY,Queens,36081,George W. Bush,republican,122052.0,555930,0.2195456262479089
2000,New York,NY,Queens,36081,Ralph Nader,green,13720.0,555930,0.02467936610724372
2000,New York,NY,Queens,36081,Other,,3191.0,555930,0.005739931286313025
2000,New York,NY,Rensselaer,36083,Al Gore,democrat,34808.0,68436,0.5086211935238764
2000,New York,NY,Rensselaer,36083,George W. Bush,republican,29562.0,68436,0.4319656321234438
2000,New York,NY,Rensselaer,36083,Ralph Nader,green,3291.0,68436,0.04808872523233386
2000,New York,NY,Rensselaer,36083,Other,,775.0,68436,0.011324449120346016
2000,New York,NY,Richmond,36085,Al Gore,democrat,73828.0,142121,0.5194728435628795
2000,New York,NY,Richmond,36085,George W. Bush,republican,63903.0,142121,0.44963798453430526
2000,New York,NY,Richmond,36085,Ralph Nader,green,3550.0,142121,0.024978715320044188
2000,New York,NY,Richmond,36085,Other,,840.0,142121,0.005910456582771019
2000,New York,NY,Rockland,36087,Al Gore,democrat,69530.0,122580,0.5672214064284549
2000,New York,NY,Rockland,36087,George W. Bush,republican,48441.0,122580,0.3951786588350465
2000,New York,NY,Rockland,36087,Ralph Nader,green,3502.0,122580,0.028569097732093325
2000,New York,NY,Rockland,36087,Other,,1107.0,122580,0.009030837004405287
2000,New York,NY,St. Lawrence,36089,Al Gore,democrat,21386.0,39779,0.5376203524472711
2000,New York,NY,St. Lawrence,36089,George W. Bush,republican,16449.0,39779,0.4135096407652279
2000,New York,NY,St. Lawrence,36089,Ralph Nader,green,1488.0,39779,0.037406671862037756
2000,New York,NY,St. Lawrence,36089,Other,,456.0,39779,0.011463334925463184
2000,New York,NY,Saratoga,36091,Al Gore,democrat,43359.0,95057,0.4561368442092639
2000,New York,NY,Saratoga,36091,George W. Bush,republican,46623.0,95057,0.49047413657068917
2000,New York,NY,Saratoga,36091,Ralph Nader,green,4149.0,95057,0.04364749571309846
2000,New York,NY,Saratoga,36091,Other,,926.0,95057,0.009741523506948463
2000,New York,NY,Schenectady,36093,Al Gore,democrat,35534.0,66946,0.530786006632211
2000,New York,NY,Schenectady,36093,George W. Bush,republican,27961.0,66946,0.41766498371822064
2000,New York,NY,Schenectady,36093,Ralph Nader,green,2750.0,66946,0.04107788366743345
2000,New York,NY,Schenectady,36093,Other,,701.0,66946,0.010471125982134856
2000,New York,NY,Schoharie,36095,Al Gore,democrat,5390.0,13548,0.3978447003247712
2000,New York,NY,Schoharie,36095,George W. Bush,republican,7459.0,13548,0.5505609684086212
2000,New York,NY,Schoharie,36095,Ralph Nader,green,551.0,13548,0.0406702096250369
2000,New York,NY,Schoharie,36095,Other,,148.0,13548,0.010924121641570712
2000,New York,NY,Schuyler,36097,Al Gore,democrat,3301.0,8153,0.4048816386606157
2000,New York,NY,Schuyler,36097,George W. Bush,republican,4381.0,8153,0.5373482153808414
2000,New York,NY,Schuyler,36097,Ralph Nader,green,369.0,8153,0.04525941371274377
2000,New York,NY,Schuyler,36097,Other,,102.0,8153,0.012510732245799093
2000,New York,NY,Seneca,36099,Al Gore,democrat,6841.0,14333,0.47729016953882647
2000,New York,NY,Seneca,36099,George W. Bush,republican,6734.0,14333,0.4698248796483639
2000,New York,NY,Seneca,36099,Ralph Nader,green,560.0,14333,0.03907067606223401
2000,New York,NY,Seneca,36099,Other,,198.0,14333,0.013814274750575594
2000,New York,NY,Steuben,36101,Al Gore,democrat,14600.0,40563,0.3599339299361487
2000,New York,NY,Steuben,36101,George W. Bush,republican,24200.0,40563,0.5966028153736164
2000,New York,NY,Steuben,36101,Ralph Nader,green,1248.0,40563,0.030766955106870792
2000,New York,NY,Steuben,36101,Other,,515.0,40563,0.01269629958336415
2000,New York,NY,Suffolk,36103,Al Gore,democrat,306306.0,573866,0.5337587520431599
2000,New York,NY,Suffolk,36103,George W. Bush,republican,240992.0,573866,0.4199447257722186
2000,New York,NY,Suffolk,36103,Ralph Nader,green,18130.0,573866,0.031592741162571054
2000,New York,NY,Suffolk,36103,Other,,8438.0,573866,0.014703781022050444
2000,New York,NY,Sullivan,36105,Al Gore,democrat,14348.0,28524,0.5030150049081475
2000,New York,NY,Sullivan,36105,George W. Bush,republican,12703.0,28524,0.4453442714906745
2000,New York,NY,Sullivan,36105,Ralph Nader,green,1156.0,28524,0.040527275276959755
2000,New York,NY,Sullivan,36105,Other,,317.0,28524,0.011113448324218202
2000,New York,NY,Tioga,36107,Al Gore,democrat,9170.0,22454,0.408390487218313
2000,New York,NY,Tioga,36107,George W. Bush,republican,12239.0,22454,0.5450699207268193
2000,New York,NY,Tioga,36107,Ralph Nader,green,846.0,22454,0.037677028591787655
2000,New York,NY,Tioga,36107,Other,,199.0,22454,0.008862563463080075
2000,New York,NY,Tompkins,36109,Al Gore,democrat,21807.0,40060,0.5443584623065402
2000,New York,NY,Tompkins,36109,George W. Bush,republican,13351.0,40060,0.33327508736894657
2000,New York,NY,Tompkins,36109,Ralph Nader,green,4548.0,40060,0.11352970544183724
2000,New York,NY,Tompkins,36109,Other,,354.0,40060,0.008836744882675987
2000,New York,NY,Ulster,36111,Al Gore,democrat,38162.0,78225,0.4878491530840524
2000,New York,NY,Ulster,36111,George W. Bush,republican,33447.0,78225,0.42757430488974113
2000,New York,NY,Ulster,36111,Ralph Nader,green,5732.0,78225,0.07327580696708214
2000,New York,NY,Ulster,36111,Other,,884.0,78225,0.011300735059124321
2000,New York,NY,Warren,36113,Al Gore,democrat,12193.0,28621,0.4260158624785996
2000,New York,NY,Warren,36113,George W. Bush,republican,14993.0,28621,0.5238461269697076
2000,New York,NY,Warren,36113,Ralph Nader,green,1177.0,28621,0.041123650466440724
2000,New York,NY,Warren,36113,Other,,258.0,28621,0.009014360085252087
2000,New York,NY,Washington,36115,Al Gore,democrat,9641.0,23555,0.4092973890893653
2000,New York,NY,Washington,36115,George W. Bush,republican,12596.0,23555,0.5347484610486096
2000,New York,NY,Washington,36115,Ralph Nader,green,997.0,23555,0.042326469963914246
2000,New York,NY,Washington,36115,Other,,321.0,23555,0.013627679898110805
2000,New York,NY,Wayne,36117,Al Gore,democrat,14977.0,38329,0.390748519397845
2000,New York,NY,Wayne,36117,George W. Bush,republican,21701.0,38329,0.5661770461008636
2000,New York,NY,Wayne,36117,Ralph Nader,green,1202.0,38329,0.03136006679015889
2000,New York,NY,Wayne,36117,Other,,449.0,38329,0.011714367711132562
2000,New York,NY,Westchester,36119,Al Gore,democrat,218010.0,371775,0.5864030663707888
2000,New York,NY,Westchester,36119,George W. Bush,republican,139278.0,371775,0.3746298164212225
2000,New York,NY,Westchester,36119,Ralph Nader,green,11596.0,371775,0.03119090847959115
2000,New York,NY,Westchester,36119,Other,,2891.0,371775,0.007776208728397552
2000,New York,NY,Wyoming,36121,Al Gore,democrat,5935.0,17627,0.33669938163045326
2000,New York,NY,Wyoming,36121,George W. Bush,republican,10809.0,17627,0.6132070119702728
2000,New York,NY,Wyoming,36121,Ralph Nader,green,548.0,17627,0.031088670789130312
2000,New York,NY,Wyoming,36121,Other,,335.0,17627,0.01900493561014353
2000,New York,NY,Yates,36123,Al Gore,democrat,3962.0,10052,0.39415041782729804
2000,New York,NY,Yates,36123,George W. Bush,republican,5565.0,10052,0.5536211699164345
2000,New York,NY,Yates,36123,Ralph Nader,green,386.0,10052,0.03840031834460804
2000,New York,NY,Yates,36123,Other,,139.0,10052,0.013828093911659371
2000,North Carolina,NC,Alamance,37001,Al Gore,democrat,17459.0,47091,0.37075024951689284
2000,North Carolina,NC,Alamance,37001,George W. Bush,republican,29305.0,47091,0.622305748444501
2000,North Carolina,NC,Alamance,37001,Ralph Nader,green,,47091,
2000,North Carolina,NC,Alamance,37001,Other,,327.0,47091,0.006944002038606103
2000,North Carolina,NC,Alexander,37003,Al Gore,democrat,4166.0,13492,0.30877557070856804
2000,North Carolina,NC,Alexander,37003,George W. Bush,republican,9242.0,13492,0.684998517640083
2000,North Carolina,NC,Alexander,37003,Ralph Nader,green,,13492,
2000,North Carolina,NC,Alexander,37003,Other,,84.0,13492,0.006225911651348948
2000,North Carolina,NC,Alleghany,37005,Al Gore,democrat,1715.0,4313,0.3976350568050081
2000,North Carolina,NC,Alleghany,37005,George W. Bush,republican,2531.0,4313,0.5868305124043589
2000,North Carolina,NC,Alleghany,37005,Ralph Nader,green,,4313,
2000,North Carolina,NC,Alleghany,37005,Other,,67.0,4313,0.01553443079063297
2000,North Carolina,NC,Anson,37007,Al Gore,democrat,4792.0,7985,0.6001252348152787
2000,North Carolina,NC,Anson,37007,George W. Bush,republican,3161.0,7985,0.3958672510958046
2000,North Carolina,NC,Anson,37007,Ralph Nader,green,,7985,
2000,North Carolina,NC,Anson,37007,Other,,32.0,7985,0.004007514088916719
2000,North Carolina,NC,Ashe,37009,Al Gore,democrat,4011.0,10316,0.3888134936021714
2000,North Carolina,NC,Ashe,37009,George W. Bush,republican,6226.0,10316,0.6035284994183793
2000,North Carolina,NC,Ashe,37009,Ralph Nader,green,,10316,
2000,North Carolina,NC,Ashe,37009,Other,,79.0,10316,0.007658006979449399
2000,North Carolina,NC,Avery,37011,Al Gore,democrat,1686.0,6694,0.2518673438900508
2000,North Carolina,NC,Avery,37011,George W. Bush,republican,4956.0,6694,0.7403645055273379
2000,North Carolina,NC,Avery,37011,Ralph Nader,green,,6694,
2000,North Carolina,NC,Avery,37011,Other,,52.0,6694,0.007768150582611294
2000,North Carolina,NC,Beaufort,37013,Al Gore,democrat,6634.0,17313,0.38318026916190145
2000,North Carolina,NC,Beaufort,37013,George W. Bush,republican,10531.0,17313,0.6082712412637902
2000,North Carolina,NC,Beaufort,37013,Ralph Nader,green,,17313,
2000,North Carolina,NC,Beaufort,37013,Other,,148.0,17313,0.008548489574308323
2000,North Carolina,NC,Bertie,37015,Al Gore,democrat,4660.0,7176,0.649386845039019
2000,North Carolina,NC,Bertie,37015,George W. Bush,republican,2488.0,7176,0.346711259754738
2000,North Carolina,NC,Bertie,37015,Ralph Nader,green,,7176,
2000,North Carolina,NC,Bertie,37015,Other,,28.0,7176,0.0039018952062430325
2000,North Carolina,NC,Bladen,37017,Al Gore,democrat,5889.0,10908,0.5398789878987899
2000,North Carolina,NC,Bladen,37017,George W. Bush,republican,4977.0,10908,0.45627062706270627
2000,North Carolina,NC,Bladen,37017,Ralph Nader,green,,10908,
2000,North Carolina,NC,Bladen,37017,Other,,42.0,10908,0.0038503850385038503
2000,North Carolina,NC,Brunswick,37019,Al Gore,democrat,13118.0,28839,0.4548701411283332
2000,North Carolina,NC,Brunswick,37019,George W. Bush,republican,15427.0,28839,0.5349353306286626
2000,North Carolina,NC,Brunswick,37019,Ralph Nader,green,,28839,
2000,North Carolina,NC,Brunswick,37019,Other,,294.0,28839,0.010194528243004266
2000,North Carolina,NC,Buncombe,37021,Al Gore,democrat,38545.0,85476,0.45094529458561466
2000,North Carolina,NC,Buncombe,37021,George W. Bush,republican,46101.0,85476,0.539344377369086
2000,North Carolina,NC,Buncombe,37021,Ralph Nader,green,,85476,
2000,North Carolina,NC,Buncombe,37021,Other,,830.0,85476,0.009710328045299265
2000,North Carolina,NC,Burke,37023,Al Gore,democrat,11924.0,30658,0.38893600365320635
2000,North Carolina,NC,Burke,37023,George W. Bush,republican,18466.0,30658,0.6023223954595864
2000,North Carolina,NC,Burke,37023,Ralph Nader,green,,30658,
2000,North Carolina,NC,Burke,37023,Other,,268.0,30658,0.008741600887207254
2000,North Carolina,NC,Cabarrus,37025,Al Gore,democrat,16284.0,49381,0.32976245924545877
2000,North Carolina,NC,Cabarrus,37025,George W. Bush,republican,32704.0,49381,0.6622790141957433
2000,North Carolina,NC,Cabarrus,37025,Ralph Nader,green,,49381,
2000,North Carolina,NC,Cabarrus,37025,Other,,393.0,49381,0.007958526558797918
2000,North Carolina,NC,Caldwell,37027,Al Gore,democrat,8588.0,26115,0.32885314953092093
2000,North Carolina,NC,Caldwell,37027,George W. Bush,republican,17337.0,26115,0.6638713383113153
2000,North Carolina,NC,Caldwell,37027,Ralph Nader,green,,26115,
2000,North Carolina,NC,Caldwell,37027,Other,,190.0,26115,0.0072755121577637374
2000,North Carolina,NC,Camden,37029,Al Gore,democrat,1187.0,2831,0.419286471211586
2000,North Carolina,NC,Camden,37029,George W. Bush,republican,1628.0,2831,0.5750618156128576
2000,North Carolina,NC,Camden,37029,Ralph Nader,green,,2831,
2000,North Carolina,NC,Camden,37029,Other,,16.0,2831,0.00565171317555634
2000,North Carolina,NC,Carteret,37031,Al Gore,democrat,8839.0,26461,0.3340387740448207
2000,North Carolina,NC,Carteret,37031,George W. Bush,republican,17381.0,26461,0.6568534824836552
2000,North Carolina,NC,Carteret,37031,Ralph Nader,green,,26461,
2000,North Carolina,NC,Carteret,37031,Other,,241.0,26461,0.00910774347152413
2000,North Carolina,NC,Caswell,37033,Al Gore,democrat,4091.0,8422,0.48575160294466874
2000,North Carolina,NC,Caswell,37033,George W. Bush,republican,4270.0,8422,0.5070054618855379
2000,North Carolina,NC,Caswell,37033,Ralph Nader,green,,8422,
2000,North Carolina,NC,Caswell,37033,Other,,61.0,8422,0.007242935169793398
2000,North Carolina,NC,Catawba,37035,Al Gore,democrat,16246.0,50841,0.3195452489132787
2000,North Carolina,NC,Catawba,37035,George W. Bush,republican,34244.0,50841,0.6735508742943688
2000,North Carolina,NC,Catawba,37035,Ralph Nader,green,,50841,
2000,North Carolina,NC,Catawba,37035,Other,,351.0,50841,0.006903876792352629
2000,North Carolina,NC,Chatham,37037,Al Gore,democrat,10461.0,20931,0.4997850078830443
2000,North Carolina,NC,Chatham,37037,George W. Bush,republican,10248.0,20931,0.4896087143471406
2000,North Carolina,NC,Chatham,37037,Ralph Nader,green,,20931,
2000,North Carolina,NC,Chatham,37037,Other,,222.0,20931,0.010606277769815107
2000,North Carolina,NC,Cherokee,37039,Al Gore,democrat,3239.0,9674,0.3348149679553442
2000,North Carolina,NC,Cherokee,37039,George W. Bush,republican,6305.0,9674,0.6517469505892082
2000,North Carolina,NC,Cherokee,37039,Ralph Nader,green,,9674,
2000,North Carolina,NC,Cherokee,37039,Other,,130.0,9674,0.013438081455447592
2000,North Carolina,NC,Chowan,37041,Al Gore,democrat,2430.0,4890,0.49693251533742333
2000,North Carolina,NC,Chowan,37041,George W. Bush,republican,2415.0,4890,0.4938650306748466
2000,North Carolina,NC,Chowan,37041,Ralph Nader,green,,4890,
2000,North Carolina,NC,Chowan,37041,Other,,45.0,4890,0.009202453987730062
2000,North Carolina,NC,Clay,37043,Al Gore,democrat,1361.0,3852,0.35332294911734163
2000,North Carolina,NC,Clay,37043,George W. Bush,republican,2416.0,3852,0.6272066458982347
2000,North Carolina,NC,Clay,37043,Ralph Nader,green,,3852,
2000,North Carolina,NC,Clay,37043,Other,,75.0,3852,0.019470404984423675
2000,North Carolina,NC,Cleveland,37045,Al Gore,democrat,13455.0,32746,0.41088987967996093
2000,North Carolina,NC,Cleveland,37045,George W. Bush,republican,19064.0,32746,0.5821779759359922
2000,North Carolina,NC,Cleveland,37045,Ralph Nader,green,,32746,
2000,North Carolina,NC,Cleveland,37045,Other,,227.0,32746,0.006932144384046907
2000,North Carolina,NC,Columbus,37047,Al Gore,democrat,9986.0,18425,0.5419810040705563
2000,North Carolina,NC,Columbus,37047,George W. Bush,republican,8342.0,18425,0.4527544097693351
2000,North Carolina,NC,Columbus,37047,Ralph Nader,green,,18425,
2000,North Carolina,NC,Columbus,37047,Other,,97.0,18425,0.005264586160108548
2000,North Carolina,NC,Craven,37049,Al Gore,democrat,12213.0,31985,0.3818352352665312
2000,North Carolina,NC,Craven,37049,George W. Bush,republican,19494.0,31985,0.6094731905580741
2000,North Carolina,NC,Craven,37049,Ralph Nader,green,,31985,
2000,North Carolina,NC,Craven,37049,Other,,278.0,31985,0.008691574175394717
2000,North Carolina,NC,Cumberland,37051,Al Gore,democrat,38626.0,77151,0.5006545605371285
2000,North Carolina,NC,Cumberland,37051,George W. Bush,republican,38129.0,77151,0.4942126479242006
2000,North Carolina,NC,Cumberland,37051,Ralph Nader,green,,77151,
2000,North Carolina,NC,Cumberland,37051,Other,,396.0,77151,0.005132791538670918
2000,North Carolina,NC,Currituck,37053,Al Gore,democrat,2595.0,6739,0.3850719691348865
2000,North Carolina,NC,Currituck,37053,George W. Bush,republican,4095.0,6739,0.6076569223920463
2000,North Carolina,NC,Currituck,37053,Ralph Nader,green,,6739,
2000,North Carolina,NC,Currituck,37053,Other,,49.0,6739,0.007271108473067221
2000,North Carolina,NC,Dare,37055,Al Gore,democrat,5589.0,13002,0.4298569450853715
2000,North Carolina,NC,Dare,37055,George W. Bush,republican,7301.0,13002,0.5615289955391478
2000,North Carolina,NC,Dare,37055,Ralph Nader,green,,13002,
2000,North Carolina,NC,Dare,37055,Other,,112.0,13002,0.008614059375480695
2000,North Carolina,NC,Davidson,37057,Al Gore,democrat,16199.0,52047,0.3112379195726939
2000,North Carolina,NC,Davidson,37057,George W. Bush,republican,35387.0,52047,0.6799047015197802
2000,North Carolina,NC,Davidson,37057,Ralph Nader,green,,52047,
2000,North Carolina,NC,Davidson,37057,Other,,461.0,52047,0.00885737890752589
2000,North Carolina,NC,Davie,37059,Al Gore,democrat,3651.0,13998,0.26082297471067295
2000,North Carolina,NC,Davie,37059,George W. Bush,republican,10184.0,13998,0.7275325046435205
2000,North Carolina,NC,Davie,37059,Ralph Nader,green,,13998,
2000,North Carolina,NC,Davie,37059,Other,,163.0,13998,0.011644520645806544
2000,North Carolina,NC,Duplin,37061,Al Gore,democrat,6475.0,14390,0.4499652536483669
2000,North Carolina,NC,Duplin,37061,George W. Bush,republican,7840.0,14390,0.5448227936066713
2000,North Carolina,NC,Duplin,37061,Ralph Nader,green,,14390,
2000,North Carolina,NC,Duplin,37061,Other,,75.0,14390,0.005211952744961779
2000,North Carolina,NC,Durham,37063,Al Gore,democrat,53907.0,84604,0.63716845539218
2000,North Carolina,NC,Durham,37063,George W. Bush,republican,30150.0,84604,0.35636612926102784
2000,North Carolina,NC,Durham,37063,Ralph Nader,green,,84604,
2000,North Carolina,NC,Durham,37063,Other,,547.0,84604,0.006465415346792114
